order_id;order_line;order_date;customer_id;product_id;bikeshop_id;quantity
1556;1;2/17/2015;1;79;23;1
1557;1;2/18/2015;8;70;3;1
1557;2;2/18/2015;8;40;8;1
1557;3;2/18/2015;8;57;12;1
1557;4;2/18/2015;8;15;26;1
1558;1;2/18/2015;20;60;20;1
1559;1;2/18/2015;2;3;6;1
1559;2;2/18/2015;2;66;25;1
1559;3;2/18/2015;2;97;12;1
1559;4;2/18/2015;2;56;12;1
1559;5;2/18/2015;2;69;30;1
1559;6;2/18/2015;2;23;2;1
1559;7;2/18/2015;2;64;28;1
1559;8;2/18/2015;2;52;2;1
1559;9;2/18/2015;2;59;12;1
1559;10;2/18/2015;2;50;20;1
1559;11;2/18/2015;2;57;9;1
1559;12;2/18/2015;2;60;19;1
1560;1;2/18/2015;10;91;6;2
1560;2;2/18/2015;10;44;7;2
1561;1;2/18/2015;7;18;20;1
1561;2;2/18/2015;7;23;4;1
1561;3;2/18/2015;7;31;30;2
1561;4;2/18/2015;7;78;9;1
1561;5;2/18/2015;7;54;27;1
1561;6;2/18/2015;7;57;27;1
1561;7;2/18/2015;7;2;21;1
1561;8;2/18/2015;7;26;14;1
1561;9;2/18/2015;7;75;16;1
1561;10;2/18/2015;7;10;9;2
1561;11;2/18/2015;7;36;12;1
1561;12;2/18/2015;7;71;8;1
1561;13;2/18/2015;7;34;4;1
1561;14;2/18/2015;7;67;2;1
1561;15;2/18/2015;7;96;24;1
1561;16;2/18/2015;7;7;30;1
1561;17;2/18/2015;7;77;30;1
1561;18;2/18/2015;7;1;17;1
1562;1;2/19/2015;8;44;29;3
1562;2;2/19/2015;8;40;28;2
1562;3;2/19/2015;8;81;6;2
1562;4;2/19/2015;8;30;7;1
1562;5;2/19/2015;8;55;6;1
1562;6;2/19/2015;8;76;20;2
1562;7;2/19/2015;8;33;14;1
1562;8;2/19/2015;8;77;17;1
1562;9;2/19/2015;8;80;15;1
1563;1;2/20/2015;10;14;5;1
1563;2;2/20/2015;10;75;28;1
1563;3;2/20/2015;10;16;1;1
1563;4;2/20/2015;10;47;23;1
1563;5;2/20/2015;10;35;30;2
1563;6;2/20/2015;10;51;28;1
1563;7;2/20/2015;10;20;12;1
1563;8;2/20/2015;10;26;2;2
1563;9;2/20/2015;10;15;10;1
1563;10;2/20/2015;10;1;17;1
1563;11;2/20/2015;10;74;26;10
1563;12;2/20/2015;10;61;1;2
1563;13;2/20/2015;10;67;6;1
1564;1;2/20/2015;4;14;24;1
1564;2;2/20/2015;4;13;1;1
1564;3;2/20/2015;4;17;7;1
1565;1;2/23/2015;10;92;19;1
1565;2;2/23/2015;10;13;21;1
1565;3;2/23/2015;10;22;24;1
1565;4;2/23/2015;10;61;8;1
1565;5;2/23/2015;10;75;23;1
1565;6;2/23/2015;10;14;26;1
1565;7;2/23/2015;10;93;12;3
1565;8;2/23/2015;10;41;12;1
1565;9;2/23/2015;10;86;16;2
1565;10;2/23/2015;10;88;25;2
1565;11;2/23/2015;10;36;30;1
1565;12;2/23/2015;10;87;18;1
1566;1;2/23/2015;4;61;22;1
1566;2;2/23/2015;4;42;13;1
1566;3;2/23/2015;4;37;19;1
1566;4;2/23/2015;4;45;16;1
1566;5;2/23/2015;4;73;20;2
1566;6;2/23/2015;4;58;14;1
1566;7;2/23/2015;4;35;20;1
1566;8;2/23/2015;4;7;14;1
1566;9;2/23/2015;4;26;2;2
1566;10;2/23/2015;4;48;7;1
1566;11;2/23/2015;4;40;21;1
1566;12;2/23/2015;4;13;21;1
1566;13;2/23/2015;4;43;15;1
1566;14;2/23/2015;4;41;8;1
1566;15;2/23/2015;4;53;8;1
1566;16;2/23/2015;4;46;5;1
1567;1;2/24/2015;10;42;7;1
1567;2;2/24/2015;10;10;3;1
1567;3;2/24/2015;10;78;28;1
1568;1;2/25/2015;21;27;10;1
1569;1;2/25/2015;23;25;26;1
1570;1;2/25/2015;4;17;6;2
1570;2;2/25/2015;4;70;15;1
1570;3;2/25/2015;4;91;4;1
1570;4;2/25/2015;4;72;13;1
1571;1;2/25/2015;10;60;20;1
1571;2;2/25/2015;10;58;19;1
1571;3;2/25/2015;10;9;21;1
1571;4;2/25/2015;10;92;13;1
1572;1;2/25/2015;8;72;18;1
1572;2;2/25/2015;8;93;9;1
1572;3;2/25/2015;8;82;13;2
1572;4;2/25/2015;8;70;5;1
1572;5;2/25/2015;8;36;23;2
1572;6;2/25/2015;8;66;19;1
1572;7;2/25/2015;8;91;10;1
1572;8;2/25/2015;8;75;15;1
1572;9;2/25/2015;8;37;10;1
1572;10;2/25/2015;8;89;9;4
1572;11;2/25/2015;8;53;7;1
1572;12;2/25/2015;8;62;3;1
1572;13;2/25/2015;8;84;7;3
1572;14;2/25/2015;8;63;29;2
1572;15;2/25/2015;8;65;11;1
1572;16;2/25/2015;8;8;1;1
1572;17;2/25/2015;8;47;20;1
1573;1;2/25/2015;6;38;24;1
1574;1;2/25/2015;10;74;16;1
1574;2;2/25/2015;10;49;3;1
1574;3;2/25/2015;10;14;16;1
1574;4;2/25/2015;10;93;19;1
1574;5;2/25/2015;10;57;13;1
1575;1;2/25/2015;20;96;8;1
1575;2;2/25/2015;20;34;28;1
1575;3;2/25/2015;20;86;30;1
1575;4;2/25/2015;20;49;1;1
1575;5;2/25/2015;20;30;14;1
1575;6;2/25/2015;20;84;17;1
1575;7;2/25/2015;20;55;2;1
1575;8;2/25/2015;20;44;21;1
1575;9;2/25/2015;20;19;28;1
1575;10;2/25/2015;20;8;22;1
1575;11;2/25/2015;20;53;19;1
1575;12;2/25/2015;20;33;12;1
1575;13;2/25/2015;20;28;1;2
1575;14;2/25/2015;20;89;23;2
1575;15;2/25/2015;20;37;27;1
1575;16;2/25/2015;20;81;9;1
1575;17;2/25/2015;20;73;25;1
1575;18;2/25/2015;20;18;15;1
1575;19;2/25/2015;20;41;18;1
1575;20;2/25/2015;20;17;24;1
1576;1;2/26/2015;9;44;24;3
1576;2;2/26/2015;9;32;4;1
1576;3;2/26/2015;9;37;10;1
1576;4;2/26/2015;9;36;7;1
1576;5;2/26/2015;9;46;20;3
1576;6;2/26/2015;9;24;27;1
1576;7;2/26/2015;9;33;13;1
1576;8;2/26/2015;9;68;4;1
1576;9;2/26/2015;9;34;9;1
1576;10;2/26/2015;9;55;23;1
1576;11;2/26/2015;9;7;6;1
1576;12;2/26/2015;9;66;3;1
1577;1;2/27/2015;2;50;18;1
1577;2;2/27/2015;2;78;29;1
1577;3;2/27/2015;2;26;28;1
1577;4;2/27/2015;2;83;3;1
1577;5;2/27/2015;2;67;19;1
1577;6;2/27/2015;2;49;23;1
1578;1;2/27/2015;26;40;10;1
1579;1;03/02/2015;10;38;11;1
1579;2;03/02/2015;10;57;4;1
1579;3;03/02/2015;10;97;14;1
1579;4;03/02/2015;10;65;15;1
1579;5;03/02/2015;10;56;15;1
1579;6;03/02/2015;10;7;17;1
1579;7;03/02/2015;10;67;4;1
1579;8;03/02/2015;10;91;22;5
1579;9;03/02/2015;10;58;13;1
1579;10;03/02/2015;10;50;7;1
1579;11;03/02/2015;10;80;4;1
1579;12;03/02/2015;10;94;7;2
1579;13;03/02/2015;10;44;26;1
1579;14;03/02/2015;10;82;18;1
1580;1;03/02/2015;28;43;12;1
1580;2;03/02/2015;28;7;12;4
1581;1;03/03/2015;8;86;7;1
1581;2;03/03/2015;8;90;9;2
1581;3;03/03/2015;8;44;1;1
1581;4;03/03/2015;8;72;2;1
1581;5;03/03/2015;8;62;20;10
1581;6;03/03/2015;8;97;3;1
1581;7;03/03/2015;8;6;11;1
1581;8;03/03/2015;8;16;25;1
1581;9;03/03/2015;8;92;26;1
1581;10;03/03/2015;8;75;30;1
1581;11;03/03/2015;8;91;30;1
1582;1;03/03/2015;7;38;10;2
1582;2;03/03/2015;7;14;27;5
1583;1;03/04/2015;16;7;28;1
1584;1;03/04/2015;4;88;23;1
1584;2;03/04/2015;4;51;8;2
1585;1;03/04/2015;13;42;28;1
1585;2;03/04/2015;13;7;14;1
1585;3;03/04/2015;13;13;6;1
1585;4;03/04/2015;13;20;24;1
1585;5;03/04/2015;13;11;13;1
1585;6;03/04/2015;13;35;16;1
1585;7;03/04/2015;13;90;14;1
1585;8;03/04/2015;13;16;24;1
1585;9;03/04/2015;13;23;6;1
1585;10;03/04/2015;13;6;25;2
1585;11;03/04/2015;13;2;2;2
1586;1;03/05/2015;24;10;16;1
1586;2;03/05/2015;24;57;9;2
1586;3;03/05/2015;24;50;9;2
1586;4;03/05/2015;24;45;9;1
1586;5;03/05/2015;24;69;10;1
1586;6;03/05/2015;24;20;24;1
1586;7;03/05/2015;24;87;4;1
1586;8;03/05/2015;24;79;10;1
1586;9;03/05/2015;24;16;24;1
1586;10;03/05/2015;24;34;13;1
1586;11;03/05/2015;24;71;30;1
1586;12;03/05/2015;24;28;14;2
1586;13;03/05/2015;24;12;23;1
1586;14;03/05/2015;24;14;3;1
1586;15;03/05/2015;24;70;14;1
1586;16;03/05/2015;24;37;7;1
1586;17;03/05/2015;24;60;10;1
1586;18;03/05/2015;24;55;24;1
1586;19;03/05/2015;24;72;20;1
1586;20;03/05/2015;24;83;1;1
1587;1;03/05/2015;13;1;17;1
1587;2;03/05/2015;13;61;30;1
1587;3;03/05/2015;13;21;9;1
1587;4;03/05/2015;13;65;25;1
1587;5;03/05/2015;13;28;28;1
1587;6;03/05/2015;13;36;11;1
1587;7;03/05/2015;13;22;18;2
1587;8;03/05/2015;13;25;17;2
1587;9;03/05/2015;13;20;1;1
1587;10;03/05/2015;13;50;27;1
1587;11;03/05/2015;13;89;7;1
1587;12;03/05/2015;13;24;3;1
1588;1;03/05/2015;8;66;29;1
1588;2;03/05/2015;8;38;30;1
1588;3;03/05/2015;8;78;23;1
1588;4;03/05/2015;8;53;26;1
1588;5;03/05/2015;8;82;16;1
1588;6;03/05/2015;8;96;30;2
1588;7;03/05/2015;8;89;9;1
1588;8;03/05/2015;8;77;3;1
1588;9;03/05/2015;8;86;26;1
1588;10;03/05/2015;8;91;30;1
1588;11;03/05/2015;8;94;22;1
1588;12;03/05/2015;8;80;30;1
1588;13;03/05/2015;8;57;2;1
1588;14;03/05/2015;8;68;26;1
1588;15;03/05/2015;8;33;12;1
1588;16;03/05/2015;8;69;2;1
1588;17;03/05/2015;8;60;9;1
1588;18;03/05/2015;8;20;22;1
1589;1;03/05/2015;13;40;9;1
1589;2;03/05/2015;13;27;11;1
1589;3;03/05/2015;13;10;30;2
1589;4;03/05/2015;13;29;13;1
1589;5;03/05/2015;13;11;8;1
1589;6;03/05/2015;13;65;23;1
1589;7;03/05/2015;13;44;3;2
1590;1;03/10/2015;28;31;30;1
1590;2;03/10/2015;28;12;3;1
1590;3;03/10/2015;28;28;27;1
1590;4;03/10/2015;28;48;28;1
1590;5;03/10/2015;28;25;26;1
1590;6;03/10/2015;28;26;18;1
1590;7;03/10/2015;28;39;21;1
1590;8;03/10/2015;28;2;26;1
1590;9;03/10/2015;28;51;21;1
1590;10;03/10/2015;28;83;23;1
1590;11;03/10/2015;28;19;12;1
1590;12;03/10/2015;28;29;13;2
1590;13;03/10/2015;28;20;6;1
1590;14;03/10/2015;28;22;9;1
1590;15;03/10/2015;28;13;26;1
1591;1;03/11/2015;2;55;17;1
1592;1;03/11/2015;28;2;21;1
1592;2;03/11/2015;28;39;13;1
1592;3;03/11/2015;28;36;2;1
1592;4;03/11/2015;28;3;30;2
1592;5;03/11/2015;28;85;13;1
1592;6;03/11/2015;28;15;23;1
1592;7;03/11/2015;28;43;8;1
1592;8;03/11/2015;28;35;22;1
1592;9;03/11/2015;28;58;16;1
1592;10;03/11/2015;28;23;7;1
1592;11;03/11/2015;28;69;8;3
1592;12;03/11/2015;28;6;12;1
1592;13;03/11/2015;28;25;25;1
1593;1;03/12/2015;2;64;25;1
1593;2;03/12/2015;2;50;16;1
1593;3;03/12/2015;2;22;15;4
1593;4;03/12/2015;2;85;23;1
1593;5;03/12/2015;2;47;27;1
1593;6;03/12/2015;2;90;8;1
1593;7;03/12/2015;2;55;6;1
1593;8;03/12/2015;2;39;2;1
1593;9;03/12/2015;2;68;18;1
1593;10;03/12/2015;2;40;18;1
1593;11;03/12/2015;2;51;29;1
1593;12;03/12/2015;2;80;6;1
1593;13;03/12/2015;2;13;30;1
1593;14;03/12/2015;2;81;16;1
1593;15;03/12/2015;2;65;16;1
1593;16;03/12/2015;2;18;10;1
1593;17;03/12/2015;2;88;13;1
1593;18;03/12/2015;2;56;8;1
1593;19;03/12/2015;2;69;16;1
1593;20;03/12/2015;2;48;26;1
1594;1;03/12/2015;5;1;3;1
1594;2;03/12/2015;5;49;18;1
1594;3;03/12/2015;5;61;6;1
1594;4;03/12/2015;5;24;16;1
1594;5;03/12/2015;5;60;18;1
1594;6;03/12/2015;5;67;28;1
1594;7;03/12/2015;5;5;6;4
1594;8;03/12/2015;5;44;8;1
1594;9;03/12/2015;5;68;10;3
1594;10;03/12/2015;5;39;13;1
1594;11;03/12/2015;5;17;28;1
1594;12;03/12/2015;5;36;22;1
1594;13;03/12/2015;5;4;9;1
1594;14;03/12/2015;5;57;8;4
1594;15;03/12/2015;5;35;27;1
1594;16;03/12/2015;5;55;20;1
1594;17;03/12/2015;5;34;30;1
1594;18;03/12/2015;5;25;18;1
1594;19;03/12/2015;5;63;21;2
1594;20;03/12/2015;5;40;25;1
1594;21;03/12/2015;5;20;8;7
1594;22;03/12/2015;5;14;23;1
1594;23;03/12/2015;5;10;9;1
1594;24;03/12/2015;5;12;4;3
1595;1;03/12/2015;10;67;4;1
1596;1;03/12/2015;16;91;4;1
1596;2;03/12/2015;16;2;20;1
1596;3;03/12/2015;16;93;12;1
1596;4;03/12/2015;16;6;15;1
1596;5;03/12/2015;16;30;1;1
1596;6;03/12/2015;16;46;18;1
1597;1;3/13/2015;17;28;21;1
1597;2;3/13/2015;17;17;29;1
1597;3;3/13/2015;17;64;16;1
1597;4;3/13/2015;17;24;10;1
1597;5;3/13/2015;17;54;21;1
1597;6;3/13/2015;17;3;4;4
1597;7;3/13/2015;17;20;1;1
1597;8;3/13/2015;17;59;6;2
1597;9;3/13/2015;17;19;14;1
1597;10;3/13/2015;17;40;25;1
1597;11;3/13/2015;17;11;22;1
1597;12;3/13/2015;17;47;16;8
1597;13;3/13/2015;17;32;16;1
1597;14;3/13/2015;17;52;21;1
1597;15;3/13/2015;17;43;13;1
1597;16;3/13/2015;17;10;27;1
1597;17;3/13/2015;17;27;25;1
1597;18;3/13/2015;17;60;16;1
1597;19;3/13/2015;17;23;8;2
1597;20;3/13/2015;17;2;13;1
1597;21;3/13/2015;17;38;30;1
1597;22;3/13/2015;17;67;23;1
1597;23;3/13/2015;17;9;24;1
1598;1;3/13/2015;24;33;19;1
1599;1;3/13/2015;22;96;2;1
1599;2;3/13/2015;22;9;17;1
1599;3;3/13/2015;22;40;24;2
1599;4;3/13/2015;22;2;4;1
1599;5;3/13/2015;22;3;27;1
1599;6;3/13/2015;22;10;25;1
1599;7;3/13/2015;22;89;23;2
1599;8;3/13/2015;22;70;21;1
1599;9;3/13/2015;22;65;7;1
1599;10;3/13/2015;22;17;6;3
1599;11;3/13/2015;22;73;10;1
1599;12;3/13/2015;22;54;26;1
1599;13;3/13/2015;22;44;24;1
1599;14;3/13/2015;22;76;27;1
1599;15;3/13/2015;22;91;30;1
1599;16;3/13/2015;22;90;3;1
1599;17;3/13/2015;22;6;24;1
1599;18;3/13/2015;22;45;2;1
1600;1;3/16/2015;15;7;17;1
1601;1;3/16/2015;10;89;30;2
1601;2;3/16/2015;10;71;10;1
1601;3;3/16/2015;10;86;5;1
1602;1;3/17/2015;5;38;6;2
1603;1;3/17/2015;25;15;28;1
1603;2;3/17/2015;25;29;1;1
1603;3;3/17/2015;25;54;17;1
1603;4;3/17/2015;25;87;23;1
1603;5;3/17/2015;25;34;10;1
1603;6;3/17/2015;25;23;17;1
1603;7;3/17/2015;25;31;14;1
1603;8;3/17/2015;25;7;2;1
1603;9;3/17/2015;25;77;28;1
1603;10;3/17/2015;25;18;24;1
1603;11;3/17/2015;25;33;18;1
1603;12;3/17/2015;25;88;18;1
1603;13;3/17/2015;25;96;1;1
1603;14;3/17/2015;25;26;15;1
1603;15;3/17/2015;25;39;12;1
1603;16;3/17/2015;25;95;15;1
1603;17;3/17/2015;25;16;20;1
1603;18;3/17/2015;25;32;19;1
1603;19;3/17/2015;25;93;3;1
1603;20;3/17/2015;25;40;24;6
1603;21;3/17/2015;25;17;28;1
1603;22;3/17/2015;25;97;14;1
1603;23;3/17/2015;25;73;6;1
1603;24;3/17/2015;25;66;17;1
1603;25;3/17/2015;25;14;22;1
1603;26;3/17/2015;25;11;8;1
1603;27;3/17/2015;25;36;6;1
1604;1;3/17/2015;26;86;23;1
1605;1;3/18/2015;25;51;3;1
1605;2;3/18/2015;25;46;1;1
1605;3;3/18/2015;25;22;13;1
1605;4;3/18/2015;25;33;18;1
1605;5;3/18/2015;25;10;4;1
1605;6;3/18/2015;25;35;23;1
1606;1;3/19/2015;10;60;13;1
1606;2;3/19/2015;10;18;19;1
1607;1;3/19/2015;4;9;4;1
1607;2;3/19/2015;4;78;1;1
1608;1;3/19/2015;17;35;20;1
1608;2;3/19/2015;17;23;4;1
1608;3;3/19/2015;17;48;13;1
1608;4;3/19/2015;17;28;2;1
1608;5;3/19/2015;17;79;12;1
1608;6;3/19/2015;17;9;12;1
1608;7;3/19/2015;17;17;7;1
1608;8;3/19/2015;17;24;15;1
1608;9;3/19/2015;17;40;21;1
1608;10;3/19/2015;17;25;27;2
1608;11;3/19/2015;17;66;19;1
1608;12;3/19/2015;17;69;9;2
1608;13;3/19/2015;17;49;21;1
1608;14;3/19/2015;17;20;29;8
1608;15;3/19/2015;17;38;12;2
1608;16;3/19/2015;17;83;1;1
1608;17;3/19/2015;17;26;23;6
1608;18;3/19/2015;17;11;12;1
1608;19;3/19/2015;17;21;7;1
1608;20;3/19/2015;17;30;20;1
1608;21;3/19/2015;17;4;25;1
1608;22;3/19/2015;17;7;26;1
1608;23;3/19/2015;17;67;27;1
1608;24;3/19/2015;17;43;15;1
1608;25;3/19/2015;17;3;15;1
1609;1;3/19/2015;2;97;13;1
1609;2;3/19/2015;2;91;20;1
1609;3;3/19/2015;2;85;2;1
1609;4;3/19/2015;2;78;25;1
1609;5;3/19/2015;2;62;23;1
1609;6;3/19/2015;2;53;4;1
1609;7;3/19/2015;2;59;12;1
1609;8;3/19/2015;2;4;3;1
1609;9;3/19/2015;2;77;9;1
1609;10;3/19/2015;2;49;2;1
1609;11;3/19/2015;2;69;11;1
1609;12;3/19/2015;2;1;13;1
1609;13;3/19/2015;2;3;24;1
1609;14;3/19/2015;2;57;6;1
1609;15;3/19/2015;2;84;9;1
1610;1;3/20/2015;8;15;28;1
1610;2;3/20/2015;8;97;20;1
1610;3;3/20/2015;8;9;9;1
1611;1;3/20/2015;5;27;9;1
1611;2;3/20/2015;5;66;24;1
1611;3;3/20/2015;5;47;5;1
1611;4;3/20/2015;5;13;27;1
1611;5;3/20/2015;5;60;18;1
1611;6;3/20/2015;5;9;12;1
1612;1;3/23/2015;22;78;29;1
1612;2;3/23/2015;22;93;13;2
1613;1;3/23/2015;24;70;7;1
1614;1;3/24/2015;21;37;3;1
1614;2;3/24/2015;21;40;22;2
1614;3;3/24/2015;21;36;14;1
1614;4;3/24/2015;21;7;13;1
1615;1;3/24/2015;26;54;28;1
1615;2;3/24/2015;26;41;23;1
1615;3;3/24/2015;26;91;26;1
1616;1;3/24/2015;12;72;6;2
1617;1;3/24/2015;27;21;10;3
1618;1;3/25/2015;12;9;19;1
1618;2;3/25/2015;12;46;18;5
1618;3;3/25/2015;12;17;4;3
1618;4;3/25/2015;12;36;28;2
1618;5;3/25/2015;12;41;25;1
1618;6;3/25/2015;12;40;9;2
1618;7;3/25/2015;12;34;9;1
1618;8;3/25/2015;12;80;20;1
1618;9;3/25/2015;12;89;23;1
1618;10;3/25/2015;12;96;28;8
1619;1;3/25/2015;28;56;2;1
1619;2;3/25/2015;28;57;5;3
1620;1;3/25/2015;8;55;20;1
1621;1;3/25/2015;16;78;27;1
1621;2;3/25/2015;16;17;4;1
1622;1;3/25/2015;13;8;28;2
1622;2;3/25/2015;13;7;12;2
1622;3;3/25/2015;13;59;11;1
1622;4;3/25/2015;13;15;11;1
1622;5;3/25/2015;13;61;5;1
1622;6;3/25/2015;13;42;8;1
1622;7;3/25/2015;13;65;29;1
1622;8;3/25/2015;13;28;22;1
1622;9;3/25/2015;13;50;17;1
1622;10;3/25/2015;13;38;9;1
1622;11;3/25/2015;13;35;9;3
1622;12;3/25/2015;13;92;19;1
1622;13;3/25/2015;13;36;11;1
1622;14;3/25/2015;13;80;13;2
1622;15;3/25/2015;13;10;15;2
1622;16;3/25/2015;13;12;26;1
1622;17;3/25/2015;13;5;21;1
1622;18;3/25/2015;13;46;8;1
1622;19;3/25/2015;13;57;14;1
1622;20;3/25/2015;13;17;1;1
1622;21;3/25/2015;13;37;25;1
1622;22;3/25/2015;13;18;17;1
1622;23;3/25/2015;13;76;28;1
1623;1;3/26/2015;8;87;13;1
1623;2;3/26/2015;8;79;8;1
1623;3;3/26/2015;8;82;13;1
1623;4;3/26/2015;8;20;22;2
1623;5;3/26/2015;8;75;18;2
1623;6;3/26/2015;8;90;14;2
1623;7;3/26/2015;8;86;11;1
1623;8;3/26/2015;8;50;15;1
1623;9;3/26/2015;8;56;22;1
1623;10;3/26/2015;8;94;9;1
1623;11;3/26/2015;8;61;12;1
1623;12;3/26/2015;8;72;17;1
1623;13;3/26/2015;8;62;5;1
1623;14;3/26/2015;8;70;21;1
1623;15;3/26/2015;8;63;13;1
1623;16;3/26/2015;8;88;12;1
1623;17;3/26/2015;8;97;26;1
1623;18;3/26/2015;8;58;12;1
1623;19;3/26/2015;8;59;13;1
1623;20;3/26/2015;8;64;17;1
1623;21;3/26/2015;8;17;29;2
1623;22;3/26/2015;8;18;28;1
1624;1;3/26/2015;20;61;17;1
1625;1;3/30/2015;14;75;4;1
1626;1;3/30/2015;22;45;14;1
1626;2;3/30/2015;22;13;2;1
1626;3;3/30/2015;22;22;11;1
1626;4;3/30/2015;22;73;7;1
1626;5;3/30/2015;22;6;24;1
1626;6;3/30/2015;22;80;19;1
1626;7;3/30/2015;22;49;25;1
1626;8;3/30/2015;22;42;29;2
1626;9;3/30/2015;22;11;21;1
1626;10;3/30/2015;22;8;14;1
1626;11;3/30/2015;22;56;11;1
1626;12;3/30/2015;22;12;20;1
1626;13;3/30/2015;22;3;24;1
1626;14;3/30/2015;22;71;16;1
1626;15;3/30/2015;22;97;2;1
1626;16;3/30/2015;22;20;17;1
1627;1;3/31/2015;8;50;26;1
1627;2;3/31/2015;8;75;9;1
1627;3;3/31/2015;8;96;20;1
1627;4;3/31/2015;8;29;28;1
1627;5;3/31/2015;8;72;14;3
1628;1;3/31/2015;8;94;4;1
1628;2;3/31/2015;8;42;21;1
1628;3;3/31/2015;8;21;16;1
1628;4;3/31/2015;8;56;16;1
1628;5;3/31/2015;8;90;20;1
1628;6;3/31/2015;8;32;19;2
1628;7;3/31/2015;8;67;13;2
1628;8;3/31/2015;8;73;21;1
1628;9;3/31/2015;8;85;26;1
1628;10;3/31/2015;8;61;3;1
1628;11;3/31/2015;8;75;20;1
1629;1;3/31/2015;9;93;5;1
1629;2;3/31/2015;9;62;7;1
1629;3;3/31/2015;9;45;30;2
1629;4;3/31/2015;9;94;17;1
1629;5;3/31/2015;9;10;29;2
1629;6;3/31/2015;9;11;8;1
1630;1;3/31/2015;10;91;13;1
1631;1;04/01/2015;26;96;6;1
1631;2;04/01/2015;26;30;20;1
1632;1;04/01/2015;9;48;10;1
1632;2;04/01/2015;9;29;12;1
1632;3;04/01/2015;9;61;29;1
1632;4;04/01/2015;9;72;4;1
1632;5;04/01/2015;9;42;16;1
1632;6;04/01/2015;9;38;5;1
1632;7;04/01/2015;9;92;1;1
1632;8;04/01/2015;9;19;26;1
1632;9;04/01/2015;9;33;23;1
1632;10;04/01/2015;9;47;21;1
1632;11;04/01/2015;9;30;15;1
1632;12;04/01/2015;9;70;9;1
1632;13;04/01/2015;9;66;4;1
1632;14;04/01/2015;9;62;9;1
1632;15;04/01/2015;9;77;20;1
1632;16;04/01/2015;9;56;29;1
1632;17;04/01/2015;9;15;2;1
1632;18;04/01/2015;9;18;16;1
1632;19;04/01/2015;9;37;4;2
1632;20;04/01/2015;9;26;22;1
1633;1;04/02/2015;2;59;26;1
1634;1;04/02/2015;4;86;21;1
1634;2;04/02/2015;4;90;16;1
1635;1;04/06/2015;18;20;9;1
1635;2;04/06/2015;18;31;26;1
1635;3;04/06/2015;18;91;23;1
1635;4;04/06/2015;18;81;29;2
1635;5;04/06/2015;18;8;15;1
1635;6;04/06/2015;18;42;16;1
1635;7;04/06/2015;18;87;26;1
1635;8;04/06/2015;18;14;19;1
1635;9;04/06/2015;18;41;25;1
1635;10;04/06/2015;18;51;23;1
1635;11;04/06/2015;18;39;12;1
1635;12;04/06/2015;18;70;22;1
1636;1;04/06/2015;10;96;8;1
1636;2;04/06/2015;10;78;28;1
1636;3;04/06/2015;10;76;2;2
1636;4;04/06/2015;10;21;27;1
1636;5;04/06/2015;10;18;8;1
1636;6;04/06/2015;10;48;13;1
1636;7;04/06/2015;10;50;17;1
1636;8;04/06/2015;10;71;3;1
1636;9;04/06/2015;10;95;18;1
1636;10;04/06/2015;10;10;19;1
1636;11;04/06/2015;10;89;26;1
1636;12;04/06/2015;10;91;12;1
1636;13;04/06/2015;10;81;21;1
1636;14;04/06/2015;10;79;16;3
1636;15;04/06/2015;10;28;9;1
1636;16;04/06/2015;10;90;15;1
1636;17;04/06/2015;10;73;11;2
1636;18;04/06/2015;10;63;27;1
1636;19;04/06/2015;10;93;7;1
1636;20;04/06/2015;10;35;3;1
1636;21;04/06/2015;10;70;21;1
1636;22;04/06/2015;10;62;14;2
1636;23;04/06/2015;10;31;6;1
1636;24;04/06/2015;10;45;26;1
1636;25;04/06/2015;10;32;27;1
1636;26;04/06/2015;10;46;29;1
1636;27;04/06/2015;10;61;3;1
1637;1;04/06/2015;6;12;26;1
1637;2;04/06/2015;6;3;4;1
1637;3;04/06/2015;6;4;10;2
1637;4;04/06/2015;6;1;9;1
1637;5;04/06/2015;6;23;10;1
1637;6;04/06/2015;6;79;2;1
1637;7;04/06/2015;6;28;12;2
1637;8;04/06/2015;6;74;21;1
1637;9;04/06/2015;6;5;16;1
1638;1;04/07/2015;7;34;10;1
1638;2;04/07/2015;7;36;12;1
1639;1;04/07/2015;13;40;21;1
1639;2;04/07/2015;13;17;2;1
1639;3;04/07/2015;13;25;18;1
1639;4;04/07/2015;13;73;27;2
1639;5;04/07/2015;13;11;5;1
1639;6;04/07/2015;13;16;16;2
1640;1;04/07/2015;2;47;10;2
1640;2;04/07/2015;2;62;25;1
1640;3;04/07/2015;2;59;6;2
1640;4;04/07/2015;2;25;18;1
1640;5;04/07/2015;2;40;21;1
1640;6;04/07/2015;2;61;29;1
1640;7;04/07/2015;2;74;6;1
1640;8;04/07/2015;2;53;14;1
1640;9;04/07/2015;2;85;28;2
1640;10;04/07/2015;2;67;29;1
1640;11;04/07/2015;2;56;11;2
1640;12;04/07/2015;2;65;27;1
1640;13;04/07/2015;2;12;9;2
1640;14;04/07/2015;2;91;2;1
1640;15;04/07/2015;2;54;21;1
1641;1;04/07/2015;29;72;25;2
1641;2;04/07/2015;29;17;24;1
1641;3;04/07/2015;29;39;26;1
1641;4;04/07/2015;29;11;25;1
1641;5;04/07/2015;29;74;28;2
1641;6;04/07/2015;29;9;25;1
1642;1;04/07/2015;10;97;28;1
1642;2;04/07/2015;10;71;3;1
1642;3;04/07/2015;10;53;22;1
